Plot,Elevation,Year,Taxon,Shade Tolerance,Fire Tolerance,Biogeographical Association,Layer,Class,OG_Cover,Med_Cover,Mono_Cover
A13,1524,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
A23,1548,1969,Rosa gymnocarpa,H,NA,N,shrub,1,NA,0.2,1
A14,1585,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
A51,1646,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
A52,1646,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
B71,1692,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
B50,1753,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
A88,1783,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
A02,1829,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
A35,1829,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
A91,1905,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
B77,1905,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
B76,1905,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
B69,1920,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
A36,1920,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
A86,1932,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
A85,1951,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
B02,1951,1969,Rosa gymnocarpa,H,NA,N,shrub,2,NA,0.5,3
A17,1981,1969,Rosa gymnocarpa,H,NA,N,shrub,3,NA,5.5,7
A08,1296,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A10,1304,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A05,1383,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A13,1550,2024,Rosa gymnocarpa,H,NA,N,shrub,1,0.2,0.2,1
A52,1589,2024,Rosa gymnocarpa,H,NA,N,shrub,1,0.2,0.2,1
A51,1638,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B71,1690,2024,Rosa gymnocarpa,H,NA,N,shrub,2,1,0.5,3
B50,1716,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A01,1760,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A88,1790,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B74,1793,2024,Rosa gymnocarpa,H,NA,N,shrub,1,0.2,0.2,1
A89,1809,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B26,1822,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B70,1826,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B77,1868,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A90,1876,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A91,1882,2024,Rosa gymnocarpa,H,NA,N,shrub,2,1,0.5,3
B43,1885,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B76,1889,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B57,1907,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B69,1925,2024,Rosa gymnocarpa,H,NA,N,herb,2,0.2,0.5,3
A36,1926,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
A85,1940,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B49,2026,2024,Rosa gymnocarpa,H,NA,N,shrub,2,0.2,0.5,3
B48,2072,2024,Rosa gymnocarpa,H,NA,N,shrub,1,0.2,0.2,1
A10,1311,1969,Rubus parviflorus,I,H,N,herb,2,NA,0.5,3
A05,1356,1969,Rubus parviflorus,I,H,N,shrub,3,NA,5.5,7
A14,1585,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
A51,1646,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
B71,1692,1969,Rubus parviflorus,I,H,N,shrub,3,NA,5.5,7
A88,1783,1969,Rubus parviflorus,I,H,N,shrub,3,NA,5.5,7
A35,1829,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
A89,1829,1969,Rubus parviflorus,I,H,N,shrub,3,NA,5.5,7
B43,1859,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
B42,1890,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
B63,1920,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
B40,2012,1969,Rubus parviflorus,I,H,N,shrub,2,NA,0.5,3
A88,1790,2024,Rubus parviflorus,I,H,N,shrub,2,1,0.5,3
A89,1809,2024,Rubus parviflorus,I,H,N,shrub,2,0.2,0.5,3
A90,1876,2024,Rubus parviflorus,I,H,N,shrub,2,0.2,0.5,3
A85,1940,2024,Rubus parviflorus,I,H,N,herb,2,0.2,0.5,3
A82,1992,2024,Rubus parviflorus,I,H,N,shrub,2,0.2,0.5,3
A94,2094,2024,Rubus parviflorus,I,H,N,shrub,2,0.2,0.5,3
B70,1814,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
A89,1829,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
B26,1829,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
A90,1890,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
B42,1890,1969,Senecio triangularis,I,NA,N,herb,4,NA,17.5,17.5
B69,1920,1969,Senecio triangularis,I,NA,N,herb,1,NA,0.2,1
B63,1920,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
B53,1920,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
A36,1920,1969,Senecio triangularis,I,NA,N,herb,4,NA,17.5,17.5
A38,1966,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
A84,1990,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
B83,1996,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
A82,1999,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
B49,2012,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
B40,2012,1969,Senecio triangularis,I,NA,N,herb,4,NA,17.5,17.5
A70,2018,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
A55,2042,1969,Senecio triangularis,I,NA,N,herb,2,NA,0.5,3
B48,2103,1969,Senecio triangularis,I,NA,N,herb,4,NA,17.5,17.5
A65,2115,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
B32,2149,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
B29,2225,1969,Senecio triangularis,I,NA,N,herb,3,NA,5.5,7
B42,1865,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B63,1909,2024,Senecio triangularis,I,NA,N,herb,2,1,0.5,3
A36,1926,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B84,1963,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B68,1987,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B49,2026,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B48,2072,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
A65,2107,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
A66,2148,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B32,2167,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B66,2181,2024,Senecio triangularis,I,NA,N,herb,2,0.2,0.5,3
B70,1814,1969,Spiraea douglasii,L,NA,N,shrub,3,NA,5.5,7
A90,1890,1969,Spiraea douglasii,L,NA,N,shrub,3,NA,5.5,7
B53,1920,1969,Spiraea douglasii,L,NA,N,shrub,3,NA,5.5,7
B54,1920,1969,Spiraea douglasii,L,NA,N,shrub,3,NA,5.5,7
B69,1920,1969,Spiraea douglasii,L,NA,N,shrub,4,NA,17.5,17.5
A63,1966,1969,Spiraea douglasii,L,NA,N,shrub,2,NA,0.5,3
B84,1996,1969,Spiraea douglasii,L,NA,N,shrub,3,NA,5.5,7
B83,1996,1969,Spiraea douglasii,L,NA,N,shrub,4,NA,17.5,17.5
A55,2042,1969,Spiraea douglasii,L,NA,N,shrub,1,NA,0.2,1
B68,2042,1969,Spiraea douglasii,L,NA,N,shrub,4,NA,17.5,17.5
A90,1876,2024,Spiraea douglasii,L,NA,N,shrub,4,12,17.5,17.5
B54,1953,2024,Spiraea douglasii,L,NA,N,shrub,2,1,0.5,3
B53,1960,2024,Spiraea douglasii,L,NA,N,shrub,4,18,17.5,17.5
B84,1963,2024,Spiraea douglasii,L,NA,N,shrub,4,15,17.5,17.5
B83,1966,2024,Spiraea douglasii,L,NA,N,shrub,4,23,17.5,17.5
A82,1992,2024,Spiraea douglasii,L,NA,N,shrub,4,14,17.5,17.5
A70,2027,2024,Spiraea douglasii,L,NA,N,shrub,3,2,5.5,7
A55,2038,2024,Spiraea douglasii,L,NA,N,shrub,4,16,17.5,17.5
A08,1311,1969,Symphoricarpos mollis,I,NA,N,shrub,1,NA,0.2,1
A05,1356,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A13,1524,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A23,1548,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A32,1554,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A51,1646,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A52,1646,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
B71,1692,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A88,1783,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A01,1798,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
B27,1798,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
B78,1821,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A02,1829,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A35,1829,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A89,1829,1969,Symphoricarpos mollis,I,NA,N,shrub,4,NA,17.5,17.5
A92,1844,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
B76,1905,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
B77,1905,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A36,1920,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A86,1932,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A85,1951,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
B57,1951,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
B58,1951,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A84,1990,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A83,1993,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
B84,1996,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
A82,1999,1969,Symphoricarpos mollis,I,NA,N,shrub,3,NA,5.5,7
B86,2012,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A81,2045,1969,Symphoricarpos mollis,I,NA,N,shrub,2,NA,0.5,3
A05,1383,2024,Symphoricarpos mollis,I,NA,N,herb,2,0.2,0.5,3
A13,1550,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A23,1553,2024,Symphoricarpos mollis,I,NA,N,shrub,3,3,5.5,7
A51,1638,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A14,1668,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A01,1760,2024,Symphoricarpos mollis,I,NA,N,shrub,2,1,0.5,3
B78,1774,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A35,1797,2024,Symphoricarpos mollis,I,NA,N,herb,3,3,5.5,7
A89,1809,2024,Symphoricarpos mollis,I,NA,N,shrub,2,1,0.5,3
B77,1868,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A91,1882,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
B43,1885,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
B76,1889,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
B57,1907,2024,Symphoricarpos mollis,I,NA,N,shrub,3,2,5.5,7
A36,1926,2024,Symphoricarpos mollis,I,NA,N,herb,2,1,0.5,3
A85,1940,2024,Symphoricarpos mollis,I,NA,N,shrub,3,2,5.5,7
B86,1981,2024,Symphoricarpos mollis,I,NA,N,herb,2,0.2,0.5,3
A82,1992,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A21,2000,2024,Symphoricarpos mollis,I,NA,N,shrub,1,0.2,0.2,1
B85,2032,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A80,2140,2024,Symphoricarpos mollis,I,NA,N,shrub,2,0.2,0.5,3
A88,1783,1969,Trillium oettingeri,H,M,N,herb,3,NA,5.5,7
B70,1814,1969,Trillium oettingeri,H,M,N,herb,3,NA,5.5,7
B42,1890,1969,Trillium oettingeri,H,M,N,herb,3,NA,5.5,7
A87,1908,1969,Trillium oettingeri,H,M,N,herb,2,NA,0.5,3
B69,1920,1969,Trillium oettingeri,H,M,N,herb,2,NA,0.5,3
B63,1920,1969,Trillium oettingeri,H,M,N,herb,3,NA,5.5,7
A86,1932,1969,Trillium oettingeri,H,M,N,herb,2,NA,0.5,3
B02,1951,1969,Trillium oettingeri,H,M,N,herb,2,NA,0.5,3
A84,1990,1969,Trillium oettingeri,H,M,N,herb,2,NA,0.5,3
B49,2012,1969,Trillium oettingeri,H,M,N,herb,2,NA,0.5,3
A88,1790,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
B26,1822,2024,Trillium oettingeri,H,M,N,herb,2,1,0.5,3
B70,1826,2024,Trillium oettingeri,H,M,N,herb,2,1,0.5,3
B42,1865,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
B69,1925,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
A36,1926,2024,Trillium oettingeri,H,M,N,herb,1,0.2,0.2,1
B54,1953,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
B84,1963,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
A84,1973,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
A70,2027,2024,Trillium oettingeri,H,M,N,herb,1,0.2,0.2,1
B82,2034,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
B48,2072,2024,Trillium oettingeri,H,M,N,herb,2,0.2,0.5,3
A88,1783,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B78,1821,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
A90,1890,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B42,1890,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B53,1920,1969,Vaccinium cespitosum,H,NA,N,shrub,2,NA,0.5,3
B56,1920,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B69,1920,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B54,1920,1969,Vaccinium cespitosum,H,NA,N,shrub,5,NA,37.5,37.5
A63,1966,1969,Vaccinium cespitosum,H,NA,N,shrub,7,NA,87.5,87.5
B84,1996,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B49,2012,1969,Vaccinium cespitosum,H,NA,N,shrub,2,NA,0.5,3
B40,2012,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B68,2042,1969,Vaccinium cespitosum,H,NA,N,shrub,4,NA,17.5,17.5
A81,2045,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
B48,2103,1969,Vaccinium cespitosum,H,NA,N,shrub,2,NA,0.5,3
A66,2140,1969,Vaccinium cespitosum,H,NA,N,shrub,5,NA,37.5,37.5
A62,2146,1969,Vaccinium cespitosum,H,NA,N,shrub,2,NA,0.5,3
B32,2149,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
A71,2188,1969,Vaccinium cespitosum,H,NA,N,shrub,4,NA,17.5,17.5
B66,2195,1969,Vaccinium cespitosum,H,NA,N,shrub,4,NA,17.5,17.5
B29,2225,1969,Vaccinium cespitosum,H,NA,N,shrub,3,NA,5.5,7
A69,2268,1969,Vaccinium cespitosum,H,NA,N,shrub,4,NA,17.5,17.5
B60,2316,1969,Vaccinium cespitosum,H,NA,N,shrub,4,NA,17.5,17.5
B63,1909,2024,Vaccinium cespitosum,H,NA,N,shrub,3,2,5.5,7
A81,2004,2024,Vaccinium cespitosum,H,NA,N,shrub,3,2,5.5,7
A70,2027,2024,Vaccinium cespitosum,H,NA,N,shrub,3,4,5.5,7
A55,2038,2024,Vaccinium cespitosum,H,NA,N,shrub,2,0.2,0.5,3
B40,2052,2024,Vaccinium cespitosum,H,NA,N,shrub,3,3,5.5,7
B32,2167,2024,Vaccinium cespitosum,H,NA,N,shrub,2,1,0.5,3
A69,2172,2024,Vaccinium cespitosum,H,NA,N,shrub,2,0.2,0.5,3
B09,2178,2024,Vaccinium cespitosum,H,NA,N,shrub,3,5,5.5,7
B08,2212,2024,Vaccinium cespitosum,H,NA,N,shrub,2,0.2,0.5,3
B60,2283,2024,Vaccinium cespitosum,H,NA,N,shrub,2,0.2,0.5,3
A01,1798,1969,Vaccinium scoparium,H,NA,N,shrub,2,NA,0.5,3
A87,1908,1969,Vaccinium scoparium,H,NA,N,shrub,2,NA,0.5,3
B56,1920,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
B54,1920,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
B63,1920,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
B69,1920,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
A86,1932,1969,Vaccinium scoparium,H,NA,N,shrub,2,NA,0.5,3
A47,1951,1969,Vaccinium scoparium,H,NA,N,shrub,2,NA,0.5,3
A85,1951,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
B02,1951,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
A17,1981,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
B84,1996,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
B49,2012,1969,Vaccinium scoparium,H,NA,N,shrub,2,NA,0.5,3
A81,2045,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
A57,2063,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
A64,2073,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
A94,2103,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
B48,2103,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
A65,2115,1969,Vaccinium scoparium,H,NA,N,shrub,3,NA,5.5,7
A62,2146,1969,Vaccinium scoparium,H,NA,N,shrub,5,NA,37.5,37.5
B09,2195,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
B08,2256,1969,Vaccinium scoparium,H,NA,N,shrub,4,NA,17.5,17.5
B26,1822,2024,Vaccinium scoparium,H,NA,N,shrub,1,0.2,0.2,1
B70,1826,2024,Vaccinium scoparium,H,NA,N,shrub,3,7,5.5,7
A87,1892,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
B63,1909,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
B02,1917,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
B56,1920,2024,Vaccinium scoparium,H,NA,N,shrub,3,4,5.5,7
B69,1925,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A47,1950,2024,Vaccinium scoparium,H,NA,N,shrub,2,1,0.5,3
B54,1953,2024,Vaccinium scoparium,H,NA,N,shrub,2,3,0.5,3
A83,1960,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
B84,1963,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
B83,1966,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A82,1992,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A81,2004,2024,Vaccinium scoparium,H,NA,N,shrub,3,3,5.5,7
A70,2027,2024,Vaccinium scoparium,H,NA,N,shrub,3,3,5.5,7
B82,2034,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A57,2053,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A64,2060,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A94,2094,2024,Vaccinium scoparium,H,NA,N,shrub,2,1,0.5,3
A65,2107,2024,Vaccinium scoparium,H,NA,N,shrub,4,16,17.5,17.5
A62,2135,2024,Vaccinium scoparium,H,NA,N,shrub,4,11,17.5,17.5
A71,2142,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
A66,2148,2024,Vaccinium scoparium,H,NA,N,shrub,3,5,5.5,7
B09,2178,2024,Vaccinium scoparium,H,NA,N,shrub,2,1,0.5,3
B66,2181,2024,Vaccinium scoparium,H,NA,N,shrub,3,4,5.5,7
B08,2212,2024,Vaccinium scoparium,H,NA,N,shrub,3,8,5.5,7
A59,2220,2024,Vaccinium scoparium,H,NA,N,shrub,2,0.2,0.5,3
